fraksiya,t,vx,vy,vz,x,y,z
Yirik (50 um),69.695000,5.000000,0.000000,-0.187846,348.3793,0.0000,6.9117
Yirik (50 um),69.748000,5.000000,0.000000,-0.187846,348.6443,0.0000,6.9017
Yirik (50 um),69.801000,5.000000,0.000000,-0.187846,348.9093,0.0000,6.8918
Yirik (50 um),69.854000,5.000000,0.000000,-0.187846,349.1743,0.0000,6.8818
Yirik (50 um),69.907000,5.000000,0.000000,-0.187846,349.4393,0.0000,6.8719
Yirik (50 um),69.960000,5.000000,0.000000,-0.187846,349.7043,0.0000,6.8619
Yirik (50 um),70.013000,5.000000,0.000000,-0.187846,349.9693,0.0000,6.8519
Yirik (50 um),70.066000,5.000000,0.000000,-0.187846,350.2343,0.0000,6.8420
Yirik (50 um),70.119000,5.000000,0.000000,-0.187846,350.4993,0.0000,6.8320
Yirik (50 um),70.172000,5.000000,0.000000,-0.187846,350.7643,0.0000,6.8221
Yirik (50 um),70.225000,5.000000,0.000000,-0.187846,351.0293,0.0000,6.8121
Yirik (50 um),70.278000,5.000000,0.000000,-0.187846,351.2943,0.0000,6.8022
Yirik (50 um),70.331000,5.000000,0.000000,-0.187846,351.5593,0.0000,6.7922
Yirik (50 um),70.384000,5.000000,0.000000,-0.187846,351.8243,0.0000,6.7823
Yirik (50 um),70.437000,5.000000,0.000000,-0.187846,352.0893,0.0000,6.7723
Yirik (50 um),70.490000,5.000000,0.000000,-0.187846,352.3543,0.0000,6.7623
Yirik (50 um),70.543000,5.000000,0.000000,-0.187846,352.6193,0.0000,6.7524
Yirik (50 um),70.596000,5.000000,0.000000,-0.187846,352.8843,0.0000,6.7424
Yirik (50 um),70.649000,5.000000,0.000000,-0.187846,353.1493,0.0000,6.7325
Yirik (50 um),70.702000,5.000000,0.000000,-0.187846,353.4143,0.0000,6.7225
Yirik (50 um),70.755000,5.000000,0.000000,-0.187846,353.6793,0.0000,6.7126
Yirik (50 um),70.808000,5.000000,0.000000,-0.187846,353.9443,0.0000,6.7026
Yirik (50 um),70.861000,5.000000,0.000000,-0.187846,354.2093,0.0000,6.6927
Yirik (50 um),70.914000,5.000000,0.000000,-0.187846,354.4743,0.0000,6.6827
Yirik (50 um),70.967000,5.000000,0.000000,-0.187846,354.7393,0.0000,6.6727
Yirik (50 um),71.020000,5.000000,0.000000,-0.187846,355.0043,0.0000,6.6628
Yirik (50 um),71.073000,5.000000,0.000000,-0.187846,355.2693,0.0000,6.6528
Yirik (50 um),71.126000,5.000000,0.000000,-0.187846,355.5343,0.0000,6.6429
Yirik (50 um),71.179000,5.000000,0.000000,-0.187846,355.7993,0.0000,6.6329
Yirik (50 um),71.232000,5.000000,0.000000,-0.187846,356.0643,0.0000,6.6230
Yirik (50 um),71.285000,5.000000,0.000000,-0.187846,356.3293,0.0000,6.6130
Yirik (50 um),71.338000,5.000000,0.000000,-0.187846,356.5943,0.0000,6.6031
Yirik (50 um),71.391000,5.000000,0.000000,-0.187846,356.8593,0.0000,6.5931
Yirik (50 um),71.444000,5.000000,0.000000,-0.187846,357.1243,0.0000,6.5831
Yirik (50 um),71.497000,5.000000,0.000000,-0.187846,357.3893,0.0000,6.5732
Yirik (50 um),71.550000,5.000000,0.000000,-0.187846,357.6543,0.0000,6.5632
Yirik (50 um),71.603000,5.000000,0.000000,-0.187846,357.9193,0.0000,6.5533
Yirik (50 um),71.656000,5.000000,0.000000,-0.187846,358.1843,0.0000,6.5433
Yirik (50 um),71.709000,5.000000,0.000000,-0.187846,358.4493,0.0000,6.5334
Yirik (50 um),71.762000,5.000000,0.000000,-0.187846,358.7143,0.0000,6.5234
Yirik (50 um),71.815000,5.000000,0.000000,-0.187846,358.9793,0.0000,6.5134
Yirik (50 um),71.868000,5.000000,0.000000,-0.187846,359.2443,0.0000,6.5035
Yirik (50 um),71.921000,5.000000,0.000000,-0.187846,359.5093,0.0000,6.4935
Yirik (50 um),71.974000,5.000000,0.000000,-0.187846,359.7743,0.0000,6.4836
Yirik (50 um),72.027000,5.000000,0.000000,-0.187846,360.0393,0.0000,6.4736
Yirik (50 um),72.080000,5.000000,0.000000,-0.187846,360.3043,0.0000,6.4637
Yirik (50 um),72.133000,5.000000,0.000000,-0.187846,360.5693,0.0000,6.4537
Yirik (50 um),72.186000,5.000000,0.000000,-0.187846,360.8343,0.0000,6.4438
Yirik (50 um),72.239000,5.000000,0.000000,-0.187846,361.0993,0.0000,6.4338
Yirik (50 um),72.292000,5.000000,0.000000,-0.187846,361.3643,0.0000,6.4238
Yirik (50 um),72.345000,5.000000,0.000000,-0.187846,361.6293,0.0000,6.4139
Yirik (50 um),72.398000,5.000000,0.000000,-0.187846,361.8943,0.0000,6.4039
Yirik (50 um),72.451000,5.000000,0.000000,-0.187846,362.1593,0.0000,6.3940
Yirik (50 um),72.504000,5.000000,0.000000,-0.187846,362.4243,0.0000,6.3840
Yirik (50 um),72.557000,5.000000,0.000000,-0.187846,362.6893,0.0000,6.3741
Yirik (50 um),72.610000,5.000000,0.000000,-0.187846,362.9543,0.0000,6.3641
Yirik (50 um),72.663000,5.000000,0.000000,-0.187846,363.2193,0.0000,6.3542
Yirik (50 um),72.716000,5.000000,0.000000,-0.187846,363.4843,0.0000,6.3442
Yirik (50 um),72.769000,5.000000,0.000000,-0.187846,363.7493,0.0000,6.3342
Yirik (50 um),72.822000,5.000000,0.000000,-0.187846,364.0143,0.0000,6.3243
Yirik (50 um),72.875000,5.000000,0.000000,-0.187846,364.2793,0.0000,6.3143
Yirik (50 um),72.928000,5.000000,0.000000,-0.187846,364.5443,0.0000,6.3044
Yirik (50 um),72.981000,5.000000,0.000000,-0.187846,364.8093,0.0000,6.2944
Yirik (50 um),73.034000,5.000000,0.000000,-0.187846,365.0743,0.0000,6.2845
Yirik (50 um),73.087000,5.000000,0.000000,-0.187846,365.3393,0.0000,6.2745
Yirik (50 um),73.140000,5.000000,0.000000,-0.187846,365.6043,0.0000,6.2646
Yirik (50 um),73.193000,5.000000,0.000000,-0.187846,365.8693,0.0000,6.2546
Yirik (50 um),73.246000,5.000000,0.000000,-0.187846,366.1343,0.0000,6.2446
Yirik (50 um),73.299000,5.000000,0.000000,-0.187846,366.3993,0.0000,6.2347
Yirik (50 um),73.352000,5.000000,0.000000,-0.187846,366.6643,0.0000,6.2247
Yirik (50 um),73.405000,5.000000,0.000000,-0.187846,366.9293,0.0000,6.2148
Yirik (50 um),73.458000,5.000000,0.000000,-0.187846,367.1943,0.0000,6.2048
Yirik (50 um),73.511000,5.000000,0.000000,-0.187846,367.4593,0.0000,6.1949
Yirik (50 um),73.564000,5.000000,0.000000,-0.187846,367.7243,0.0000,6.1849
Yirik (50 um),73.617000,5.000000,0.000000,-0.187846,367.9893,0.0000,6.1750
Yirik (50 um),73.670000,5.000000,0.000000,-0.187846,368.2543,0.0000,6.1650
Yirik (50 um),73.723000,5.000000,0.000000,-0.187846,368.5193,0.0000,6.1550
Yirik (50 um),73.776000,5.000000,0.000000,-0.187846,368.7843,0.0000,6.1451
Yirik (50 um),73.829000,5.000000,0.000000,-0.187846,369.0493,0.0000,6.1351
Yirik (50 um),73.882000,5.000000,0.000000,-0.187846,369.3143,0.0000,6.1252
Yirik (50 um),73.935000,5.000000,0.000000,-0.187846,369.5793,0.0000,6.1152
Yirik (50 um),73.988000,5.000000,0.000000,-0.187846,369.8443,0.0000,6.1053
Yirik (50 um),74.041000,5.000000,0.000000,-0.187846,370.1093,0.0000,6.0953
Yirik (50 um),74.094000,5.000000,0.000000,-0.187846,370.3743,0.0000,6.0853
Yirik (50 um),74.147000,5.000000,0.000000,-0.187846,370.6393,0.0000,6.0754
Yirik (50 um),74.200000,5.000000,0.000000,-0.187846,370.9043,0.0000,6.0654
Yirik (50 um),74.253000,5.000000,0.000000,-0.187846,371.1693,0.0000,6.0555
Yirik (50 um),74.306000,5.000000,0.000000,-0.187846,371.4343,0.0000,6.0455
Yirik (50 um),74.359000,5.000000,0.000000,-0.187846,371.6993,0.0000,6.0356
Yirik (50 um),74.412000,5.000000,0.000000,-0.187846,371.9643,0.0000,6.0256
Yirik (50 um),74.465000,5.000000,0.000000,-0.187846,372.2293,0.0000,6.0157
Yirik (50 um),74.518000,5.000000,0.000000,-0.187846,372.4943,0.0000,6.0057
Yirik (50 um),74.571000,5.000000,0.000000,-0.187846,372.7593,0.0000,5.9957
Yirik (50 um),74.624000,5.000000,0.000000,-0.187846,373.0243,0.0000,5.9858
Yirik (50 um),74.677000,5.000000,0.000000,-0.187846,373.2893,0.0000,5.9758
Yirik (50 um),74.730000,5.000000,0.000000,-0.187846,373.5543,0.0000,5.9659
Yirik (50 um),74.783000,5.000000,0.000000,-0.187846,373.8193,0.0000,5.9559
Yirik (50 um),74.836000,5.000000,0.000000,-0.187846,374.0843,0.0000,5.9460
Yirik (50 um),74.889000,5.000000,0.000000,-0.187846,374.3493,0.0000,5.9360
Yirik (50 um),74.942000,5.000000,0.000000,-0.187846,374.6143,0.0000,5.9261
Yirik (50 um),74.995000,5.000000,0.000000,-0.187846,374.8793,0.0000,5.9161
Yirik (50 um),75.048000,5.000000,0.000000,-0.187846,375.1443,0.0000,5.9061
Yirik (50 um),75.101000,5.000000,0.000000,-0.187846,375.4093,0.0000,5.8962
Yirik (50 um),75.154000,5.000000,0.000000,-0.187846,375.6743,0.0000,5.8862
Yirik (50 um),75.207000,5.000000,0.000000,-0.187846,375.9393,0.0000,5.8763
Yirik (50 um),75.260000,5.000000,0.000000,-0.187846,376.2043,0.0000,5.8663
Yirik (50 um),75.313000,5.000000,0.000000,-0.187846,376.4693,0.0000,5.8564
Yirik (50 um),75.366000,5.000000,0.000000,-0.187846,376.7343,0.0000,5.8464
Yirik (50 um),75.419000,5.000000,0.000000,-0.187846,376.9993,0.0000,5.8365
Yirik (50 um),75.472000,5.000000,0.000000,-0.187846,377.2643,0.0000,5.8265
Yirik (50 um),75.525000,5.000000,0.000000,-0.187846,377.5293,0.0000,5.8165
Yirik (50 um),75.578000,5.000000,0.000000,-0.187846,377.7943,0.0000,5.8066
Yirik (50 um),75.631000,5.000000,0.000000,-0.187846,378.0593,0.0000,5.7966
Yirik (50 um),75.684000,5.000000,0.000000,-0.187846,378.3243,0.0000,5.7867
Yirik (50 um),75.737000,5.000000,0.000000,-0.187846,378.5893,0.0000,5.7767
Yirik (50 um),75.790000,5.000000,0.000000,-0.187846,378.8543,0.0000,5.7668
Yirik (50 um),75.843000,5.000000,0.000000,-0.187846,379.1193,0.0000,5.7568
Yirik (50 um),75.896000,5.000000,0.000000,-0.187846,379.3843,0.0000,5.7468
Yirik (50 um),75.949000,5.000000,0.000000,-0.187846,379.6493,0.0000,5.7369
Yirik (50 um),76.002000,5.000000,0.000000,-0.187846,379.9143,0.0000,5.7269
Yirik (50 um),76.055000,5.000000,0.000000,-0.187846,380.1793,0.0000,5.7170
Yirik (50 um),76.108000,5.000000,0.000000,-0.187846,380.4443,0.0000,5.7070
Yirik (50 um),76.161000,5.000000,0.000000,-0.187846,380.7093,0.0000,5.6971
Yirik (50 um),76.214000,5.000000,0.000000,-0.187846,380.9743,0.0000,5.6871
Yirik (50 um),76.267000,5.000000,0.000000,-0.187846,381.2393,0.0000,5.6772
Yirik (50 um),76.320000,5.000000,0.000000,-0.187846,381.5043,0.0000,5.6672
Yirik (50 um),76.373000,5.000000,0.000000,-0.187846,381.7693,0.0000,5.6572
Yirik (50 um),76.426000,5.000000,0.000000,-0.187846,382.0343,0.0000,5.6473
Yirik (50 um),76.479000,5.000000,0.000000,-0.187846,382.2993,0.0000,5.6373
Yirik (50 um),76.532000,5.000000,0.000000,-0.187846,382.5643,0.0000,5.6274
Yirik (50 um),76.585000,5.000000,0.000000,-0.187846,382.8293,0.0000,5.6174
Yirik (50 um),76.638000,5.000000,0.000000,-0.187846,383.0943,0.0000,5.6075
Yirik (50 um),76.691000,5.000000,0.000000,-0.187846,383.3593,0.0000,5.5975
Yirik (50 um),76.744000,5.000000,0.000000,-0.187846,383.6243,0.0000,5.5876
Yirik (50 um),76.797000,5.000000,0.000000,-0.187846,383.8893,0.0000,5.5776
Yirik (50 um),76.850000,5.000000,0.000000,-0.187846,384.1543,0.0000,5.5676
Yirik (50 um),76.903000,5.000000,0.000000,-0.187846,384.4193,0.0000,5.5577
Yirik (50 um),76.956000,5.000000,0.000000,-0.187846,384.6843,0.0000,5.5477
Yirik (50 um),77.009000,5.000000,0.000000,-0.187846,384.9493,0.0000,5.5378
Yirik (50 um),77.062000,5.000000,0.000000,-0.187846,385.2143,0.0000,5.5278
Yirik (50 um),77.115000,5.000000,0.000000,-0.187846,385.4793,0.0000,5.5179
Yirik (50 um),77.168000,5.000000,0.000000,-0.187846,385.7443,0.0000,5.5079
Yirik (50 um),77.221000,5.000000,0.000000,-0.187846,386.0093,0.0000,5.4980
Yirik (50 um),77.274000,5.000000,0.000000,-0.187846,386.2743,0.0000,5.4880
Yirik (50 um),77.327000,5.000000,0.000000,-0.187846,386.5393,0.0000,5.4780
Yirik (50 um),77.380000,5.000000,0.000000,-0.187846,386.8043,0.0000,5.4681
Yirik (50 um),77.433000,5.000000,0.000000,-0.187846,387.0693,0.0000,5.4581
Yirik (50 um),77.486000,5.000000,0.000000,-0.187846,387.3343,0.0000,5.4482
Yirik (50 um),77.539000,5.000000,0.000000,-0.187846,387.5993,0.0000,5.4382
Yirik (50 um),77.592000,5.000000,0.000000,-0.187846,387.8643,0.0000,5.4283
Yirik (50 um),77.645000,5.000000,0.000000,-0.187846,388.1293,0.0000,5.4183
Yirik (50 um),77.698000,5.000000,0.000000,-0.187846,388.3943,0.0000,5.4084
Yirik (50 um),77.751000,5.000000,0.000000,-0.187846,388.6593,0.0000,5.3984
Yirik (50 um),77.804000,5.000000,0.000000,-0.187846,388.9243,0.0000,5.3884
Yirik (50 um),77.857000,5.000000,0.000000,-0.187846,389.1893,0.0000,5.3785
Yirik (50 um),77.910000,5.000000,0.000000,-0.187846,389.4543,0.0000,5.3685
Yirik (50 um),77.963000,5.000000,0.000000,-0.187846,389.7193,0.0000,5.3586
Yirik (50 um),78.016000,5.000000,0.000000,-0.187846,389.9843,0.0000,5.3486
Yirik (50 um),78.069000,5.000000,0.000000,-0.187846,390.2493,0.0000,5.3387
Yirik (50 um),78.122000,5.000000,0.000000,-0.187846,390.5143,0.0000,5.3287
Yirik (50 um),78.175000,5.000000,0.000000,-0.187846,390.7793,0.0000,5.3187
Yirik (50 um),78.228000,5.000000,0.000000,-0.187846,391.0443,0.0000,5.3088
Yirik (50 um),78.281000,5.000000,0.000000,-0.187846,391.3093,0.0000,5.2988
Yirik (50 um),78.334000,5.000000,0.000000,-0.187846,391.5743,0.0000,5.2889
Yirik (50 um),78.387000,5.000000,0.000000,-0.187846,391.8393,0.0000,5.2789
Yirik (50 um),78.440000,5.000000,0.000000,-0.187846,392.1043,0.0000,5.2690
Yirik (50 um),78.493000,5.000000,0.000000,-0.187846,392.3693,0.0000,5.2590
Yirik (50 um),78.546000,5.000000,0.000000,-0.187846,392.6343,0.0000,5.2491
Yirik (50 um),78.599000,5.000000,0.000000,-0.187846,392.8993,0.0000,5.2391
Yirik (50 um),78.652000,5.000000,0.000000,-0.187846,393.1643,0.0000,5.2291
Yirik (50 um),78.705000,5.000000,0.000000,-0.187846,393.4293,0.0000,5.2192
Yirik (50 um),78.758000,5.000000,0.000000,-0.187846,393.6943,0.0000,5.2092
Yirik (50 um),78.811000,5.000000,0.000000,-0.187846,393.9593,0.0000,5.1993
Yirik (50 um),78.864000,5.000000,0.000000,-0.187846,394.2243,0.0000,5.1893
Yirik (50 um),78.917000,5.000000,0.000000,-0.187846,394.4893,0.0000,5.1794
Yirik (50 um),78.970000,5.000000,0.000000,-0.187846,394.7543,0.0000,5.1694
Yirik (50 um),79.023000,5.000000,0.000000,-0.187846,395.0193,0.0000,5.1595
Yirik (50 um),79.076000,5.000000,0.000000,-0.187846,395.2843,0.0000,5.1495
Yirik (50 um),79.129000,5.000000,0.000000,-0.187846,395.5493,0.0000,5.1395
Yirik (50 um),79.182000,5.000000,0.000000,-0.187846,395.8143,0.0000,5.1296
Yirik (50 um),79.235000,5.000000,0.000000,-0.187846,396.0793,0.0000,5.1196
Yirik (50 um),79.288000,5.000000,0.000000,-0.187846,396.3443,0.0000,5.1097
Yirik (50 um),79.341000,5.000000,0.000000,-0.187846,396.6093,0.0000,5.0997
Yirik (50 um),79.394000,5.000000,0.000000,-0.187846,396.8743,0.0000,5.0898
Yirik (50 um),79.447000,5.000000,0.000000,-0.187846,397.1393,0.0000,5.0798
Yirik (50 um),79.500000,5.000000,0.000000,-0.187846,397.4043,0.0000,5.0699
Yirik (50 um),79.553000,5.000000,0.000000,-0.187846,397.6693,0.0000,5.0599
Yirik (50 um),79.606000,5.000000,0.000000,-0.187846,397.9343,0.0000,5.0499
Yirik (50 um),79.659000,5.000000,0.000000,-0.187846,398.1993,0.0000,5.0400
Yirik (50 um),79.712000,5.000000,0.000000,-0.187846,398.4643,0.0000,5.0300
Yirik (50 um),79.765000,5.000000,0.000000,-0.187846,398.7293,0.0000,5.0201
Yirik (50 um),79.818000,5.000000,0.000000,-0.187846,398.9943,0.0000,5.0101
Yirik (50 um),79.871000,5.000000,0.000000,-0.187846,399.2593,0.0000,5.0002
Yirik (50 um),79.924000,5.000000,0.000000,-0.187846,399.5243,0.0000,4.9902
Yirik (50 um),79.977000,5.000000,0.000000,-0.187846,399.7893,0.0000,4.9803
Yirik (50 um),80.030000,5.000000,0.000000,-0.187846,400.0543,0.0000,4.9703
Yirik (50 um),80.083000,5.000000,0.000000,-0.187846,400.3193,0.0000,4.9603
Yirik (50 um),80.136000,5.000000,0.000000,-0.187846,400.5843,0.0000,4.9504
Yirik (50 um),80.189000,5.000000,0.000000,-0.187846,400.8493,0.0000,4.9404
Yirik (50 um),80.242000,5.000000,0.000000,-0.187846,401.1143,0.0000,4.9305
Yirik (50 um),80.295000,5.000000,0.000000,-0.187846,401.3793,0.0000,4.9205
Yirik (50 um),80.348000,5.000000,0.000000,-0.187846,401.6443,0.0000,4.9106
Yirik (50 um),80.401000,5.000000,0.000000,-0.187846,401.9093,0.0000,4.9006
Yirik (50 um),80.454000,5.000000,0.000000,-0.187846,402.1743,0.0000,4.8906
Yirik (50 um),80.507000,5.000000,0.000000,-0.187846,402.4393,0.0000,4.8807
Yirik (50 um),80.560000,5.000000,0.000000,-0.187846,402.7043,0.0000,4.8707
Yirik (50 um),80.613000,5.000000,0.000000,-0.187846,402.9693,0.0000,4.8608
Yirik (50 um),80.666000,5.000000,0.000000,-0.187846,403.2343,0.0000,4.8508
Yirik (50 um),80.719000,5.000000,0.000000,-0.187846,403.4993,0.0000,4.8409
Yirik (50 um),80.772000,5.000000,0.000000,-0.187846,403.7643,0.0000,4.8309
Yirik (50 um),80.825000,5.000000,0.000000,-0.187846,404.0293,0.0000,4.8210
Yirik (50 um),80.878000,5.000000,0.000000,-0.187846,404.2943,0.0000,4.8110
Yirik (50 um),80.931000,5.000000,0.000000,-0.187846,404.5593,0.0000,4.8010
Yirik (50 um),80.984000,5.000000,0.000000,-0.187846,404.8243,0.0000,4.7911
Yirik (50 um),81.037000,5.000000,0.000000,-0.187846,405.0893,0.0000,4.7811
Yirik (50 um),81.090000,5.000000,0.000000,-0.187846,405.3543,0.0000,4.7712
Yirik (50 um),81.143000,5.000000,0.000000,-0.187846,405.6193,0.0000,4.7612
Yirik (50 um),81.196000,5.000000,0.000000,-0.187846,405.8843,0.0000,4.7513
Yirik (50 um),81.249000,5.000000,0.000000,-0.187846,406.1493,0.0000,4.7413
Yirik (50 um),81.302000,5.000000,0.000000,-0.187846,406.4143,0.0000,4.7314
Yirik (50 um),81.355000,5.000000,0.000000,-0.187846,406.6793,0.0000,4.7214
Yirik (50 um),81.408000,5.000000,0.000000,-0.187846,406.9443,0.0000,4.7114
Yirik (50 um),81.461000,5.000000,0.000000,-0.187846,407.2093,0.0000,4.7015
Yirik (50 um),81.514000,5.000000,0.000000,-0.187846,407.4743,0.0000,4.6915
Yirik (50 um),81.567000,5.000000,0.000000,-0.187846,407.7393,0.0000,4.6816
Yirik (50 um),81.620000,5.000000,0.000000,-0.187846,408.0043,0.0000,4.6716
Yirik (50 um),81.673000,5.000000,0.000000,-0.187846,408.2693,0.0000,4.6617
Yirik (50 um),81.726000,5.000000,0.000000,-0.187846,408.5343,0.0000,4.6517
Yirik (50 um),81.779000,5.000000,0.000000,-0.187846,408.7993,0.0000,4.6418
Yirik (50 um),81.832000,5.000000,0.000000,-0.187846,409.0643,0.0000,4.6318
Yirik (50 um),81.885000,5.000000,0.000000,-0.187846,409.3293,0.0000,4.6218
Yirik (50 um),81.938000,5.000000,0.000000,-0.187846,409.5943,0.0000,4.6119
Yirik (50 um),81.991000,5.000000,0.000000,-0.187846,409.8593,0.0000,4.6019
Yirik (50 um),82.044000,5.000000,0.000000,-0.187846,410.1243,0.0000,4.5920
Yirik (50 um),82.097000,5.000000,0.000000,-0.187846,410.3893,0.0000,4.5820
Yirik (50 um),82.150000,5.000000,0.000000,-0.187846,410.6543,0.0000,4.5721
Yirik (50 um),82.203000,5.000000,0.000000,-0.187846,410.9193,0.0000,4.5621
Yirik (50 um),82.256000,5.000000,0.000000,-0.187846,411.1843,0.0000,4.5522
Yirik (50 um),82.309000,5.000000,0.000000,-0.187846,411.4493,0.0000,4.5422
Yirik (50 um),82.362000,5.000000,0.000000,-0.187846,411.7143,0.0000,4.5322
Yirik (50 um),82.415000,5.000000,0.000000,-0.187846,411.9793,0.0000,4.5223
Yirik (50 um),82.468000,5.000000,0.000000,-0.187846,412.2443,0.0000,4.5123
Yirik (50 um),82.521000,5.000000,0.000000,-0.187846,412.5093,0.0000,4.5024
Yirik (50 um),82.574000,5.000000,0.000000,-0.187846,412.7743,0.0000,4.4924
Yirik (50 um),82.627000,5.000000,0.000000,-0.187846,413.0393,0.0000,4.4825
Yirik (50 um),82.680000,5.000000,0.000000,-0.187846,413.3043,0.0000,4.4725
Yirik (50 um),82.733000,5.000000,0.000000,-0.187846,413.5693,0.0000,4.4625
Yirik (50 um),82.786000,5.000000,0.000000,-0.187846,413.8343,0.0000,4.4526
Yirik (50 um),82.839000,5.000000,0.000000,-0.187846,414.0993,0.0000,4.4426
Yirik (50 um),82.892000,5.000000,0.000000,-0.187846,414.3643,0.0000,4.4327
Yirik (50 um),82.945000,5.000000,0.000000,-0.187846,414.6293,0.0000,4.4227
Yirik (50 um),82.998000,5.000000,0.000000,-0.187846,414.8943,0.0000,4.4128
Yirik (50 um),83.051000,5.000000,0.000000,-0.187846,415.1593,0.0000,4.4028
Yirik (50 um),83.104000,5.000000,0.000000,-0.187846,415.4243,0.0000,4.3929
Yirik (50 um),83.157000,5.000000,0.000000,-0.187846,415.6893,0.0000,4.3829
Yirik (50 um),83.210000,5.000000,0.000000,-0.187846,415.9543,0.0000,4.3729
Yirik (50 um),83.263000,5.000000,0.000000,-0.187846,416.2193,0.0000,4.3630
Yirik (50 um),83.316000,5.000000,0.000000,-0.187846,416.4843,0.0000,4.3530
Yirik (50 um),83.369000,5.000000,0.000000,-0.187846,416.7493,0.0000,4.3431
Yirik (50 um),83.422000,5.000000,0.000000,-0.187846,417.0143,0.0000,4.3331
Yirik (50 um),83.475000,5.000000,0.000000,-0.187846,417.2793,0.0000,4.3232
Yirik (50 um),83.528000,5.000000,0.000000,-0.187846,417.5443,0.0000,4.3132
Yirik (50 um),83.581000,5.000000,0.000000,-0.187846,417.8093,0.0000,4.3033
Yirik (50 um),83.634000,5.000000,0.000000,-0.187846,418.0743,0.0000,4.2933
Yirik (50 um),83.687000,5.000000,0.000000,-0.187846,418.3393,0.0000,4.2833
Yirik (50 um),83.740000,5.000000,0.000000,-0.187846,418.6043,0.0000,4.2734
Yirik (50 um),83.793000,5.000000,0.000000,-0.187846,418.8693,0.0000,4.2634
Yirik (50 um),83.846000,5.000000,0.000000,-0.187846,419.1343,0.0000,4.2535
Yirik (50 um),83.899000,5.000000,0.000000,-0.187846,419.3993,0.0000,4.2435
Yirik (50 um),83.952000,5.000000,0.000000,-0.187846,419.6643,0.0000,4.2336
Yirik (50 um),84.005000,5.000000,0.000000,-0.187846,419.9293,0.0000,4.2236
Yirik (50 um),84.058000,5.000000,0.000000,-0.187846,420.1943,0.0000,4.2137
Yirik (50 um),84.111000,5.000000,0.000000,-0.187846,420.4593,0.0000,4.2037
Yirik (50 um),84.164000,5.000000,0.000000,-0.187846,420.7243,0.0000,4.1937
Yirik (50 um),84.217000,5.000000,0.000000,-0.187846,420.9893,0.0000,4.1838
Yirik (50 um),84.270000,5.000000,0.000000,-0.187846,421.2543,0.0000,4.1738
Yirik (50 um),84.323000,5.000000,0.000000,-0.187846,421.5193,0.0000,4.1639
Yirik (50 um),84.376000,5.000000,0.000000,-0.187846,421.7843,0.0000,4.1539
Yirik (50 um),84.429000,5.000000,0.000000,-0.187846,422.0493,0.0000,4.1440
Yirik (50 um),84.482000,5.000000,0.000000,-0.187846,422.3143,0.0000,4.1340
Yirik (50 um),84.535000,5.000000,0.000000,-0.187846,422.5793,0.0000,4.1240
Yirik (50 um),84.588000,5.000000,0.000000,-0.187846,422.8443,0.0000,4.1141
Yirik (50 um),84.641000,5.000000,0.000000,-0.187846,423.1093,0.0000,4.1041
Yirik (50 um),84.694000,5.000000,0.000000,-0.187846,423.3743,0.0000,4.0942
Yirik (50 um),84.747000,5.000000,0.000000,-0.187846,423.6393,0.0000,4.0842
Yirik (50 um),84.800000,5.000000,0.000000,-0.187846,423.9043,0.0000,4.0743
Yirik (50 um),84.853000,5.000000,0.000000,-0.187846,424.1693,0.0000,4.0643
Yirik (50 um),84.906000,5.000000,0.000000,-0.187846,424.4343,0.0000,4.0544
Yirik (50 um),84.959000,5.000000,0.000000,-0.187846,424.6993,0.0000,4.0444
Yirik (50 um),85.012000,5.000000,0.000000,-0.187846,424.9643,0.0000,4.0344
Yirik (50 um),85.065000,5.000000,0.000000,-0.187846,425.2293,0.0000,4.0245
Yirik (50 um),85.118000,5.000000,0.000000,-0.187846,425.4943,0.0000,4.0145
Yirik (50 um),85.171000,5.000000,0.000000,-0.187846,425.7593,0.0000,4.0046
Yirik (50 um),85.224000,5.000000,0.000000,-0.187846,426.0243,0.0000,3.9946
Yirik (50 um),85.277000,5.000000,0.000000,-0.187846,426.2893,0.0000,3.9847
Yirik (50 um),85.330000,5.000000,0.000000,-0.187846,426.5543,0.0000,3.9747
Yirik (50 um),85.383000,5.000000,0.000000,-0.187846,426.8193,0.0000,3.9648
Yirik (50 um),85.436000,5.000000,0.000000,-0.187846,427.0843,0.0000,3.9548
Yirik (50 um),85.489000,5.000000,0.000000,-0.187846,427.3493,0.0000,3.9448
Yirik (50 um),85.542000,5.000000,0.000000,-0.187846,427.6143,0.0000,3.9349
Yirik (50 um),85.595000,5.000000,0.000000,-0.187846,427.8793,0.0000,3.9249
Yirik (50 um),85.648000,5.000000,0.000000,-0.187846,428.1443,0.0000,3.9150
Yirik (50 um),85.701000,5.000000,0.000000,-0.187846,428.4093,0.0000,3.9050
Yirik (50 um),85.754000,5.000000,0.000000,-0.187846,428.6743,0.0000,3.8951
Yirik (50 um),85.807000,5.000000,0.000000,-0.187846,428.9393,0.0000,3.8851
Yirik (50 um),85.860000,5.000000,0.000000,-0.187846,429.2043,0.0000,3.8752
Yirik (50 um),85.913000,5.000000,0.000000,-0.187846,429.4693,0.0000,3.8652
Yirik (50 um),85.966000,5.000000,0.000000,-0.187846,429.7343,0.0000,3.8552
Yirik (50 um),86.019000,5.000000,0.000000,-0.187846,429.9993,0.0000,3.8453
Yirik (50 um),86.072000,5.000000,0.000000,-0.187846,430.2643,0.0000,3.8353
